Selection	View	Channel	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Power (dB)	Occupancy	classification	Begin Time (s)	End Time (s)	spect_key
407	Spectrogram 1	1	2.8160000000000003	40.0	75.0	73.9	0.9091	bdf	51659.646	51662.462	MARS-20151107T000000Z-2khz.407
408	Spectrogram 1	1	2.8160000000000003	40.0	75.0	72.8	0.9091	bdf	51756.67	51759.486	MARS-20151107T000000Z-2khz.408
409	Spectrogram 1	1	5.376	40.0	75.0	75.2	0.9048	bdf	51767.166	51772.542	MARS-20151107T000000Z-2khz.409
410	Spectrogram 1	1	2.56	40.0	75.0	69.7	0.8	bdf	51781.502	51784.062	MARS-20151107T000000Z-2khz.410
411	Spectrogram 1	1	2.048	40.0	75.0	72.8	0.875	bdf	51897.214	51899.262	MARS-20151107T000000Z-2khz.411
412	Spectrogram 1	1	3.072	40.0	75.0	71.3	0.75	bdf	51942.27	51945.342	MARS-20151107T000000Z-2khz.412
413	Spectrogram 1	1	2.3040000000000003	40.0	75.0	75.2	1.0	bdf	52010.877999	52013.182	MARS-20151107T000000Z-2khz.413
414	Spectrogram 1	1	4.352	40.0	75.0	72.3	0.8824	bdf	52022.397999	52026.75	MARS-20151107T000000Z-2khz.414
415	Spectrogram 1	1	2.8160000000000003	40.0	75.0	69.7	0.8182	bdf	52078.462	52081.278	MARS-20151107T000000Z-2khz.415
416	Spectrogram 1	1	2.8160000000000003	40.0	75.0	69.9	0.8182	bdf	52351.613999	52354.43	MARS-20151107T000000Z-2khz.416
417	Spectrogram 1	1	2.8160000000000003	40.0	75.0	72.4	1.0	bdf	52496.766	52499.582	MARS-20151107T000000Z-2khz.417
418	Spectrogram 1	1	2.8160000000000003	40.0	75.0	76.3	0.8182		52725.886	52728.702	MARS-20151107T000000Z-2khz.418
419	Spectrogram 1	1	6.912000000000001	40.0	75.0	78.3	0.8519	bdf	52830.077999	52836.99	MARS-20151107T000000Z-2khz.419
420	Spectrogram 1	1	2.048	40.0	75.0	75.0	0.875	bdf	53144.19	53146.237999	MARS-20151107T000000Z-2khz.420
421	Spectrogram 1	1	3.84	40.0	75.0	73.6	0.8667	bdf	53175.422	53179.262	MARS-20151107T000000Z-2khz.421
422	Spectrogram 1	1	2.3040000000000003	40.0	75.0	73.3	0.8889	bdf	53226.877999	53229.182	MARS-20151107T000000Z-2khz.422
423	Spectrogram 1	1	3.072	40.0	75.0	76.7	0.9167	bdf	53272.702	53275.773999	MARS-20151107T000000Z-2khz.423
424	Spectrogram 1	1	2.048	40.0	75.0	73.7	0.875	bdf	53367.422	53369.47	MARS-20151107T000000Z-2khz.424
425	Spectrogram 1	1	2.048	40.0	75.0	74.2	0.875	bdf	53431.933999	53433.982	MARS-20151107T000000Z-2khz.425
426	Spectrogram 1	1	2.048	40.0	75.0	72.8	1.0	bdf	53470.077999	53472.126	MARS-20151107T000000Z-2khz.426
427	Spectrogram 1	1	2.3040000000000003	40.0	75.0	68.8	0.8889	bdf	53512.318	53514.622	MARS-20151107T000000Z-2khz.427
428	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.9	0.7778	bdf	53518.974	53521.278	MARS-20151107T000000Z-2khz.428
429	Spectrogram 1	1	3.584	40.0	75.0	70.8	0.7857	bdf	53633.406	53636.99	MARS-20151107T000000Z-2khz.429
430	Spectrogram 1	1	2.048	40.0	75.0	74.2	1.0	bdf	53811.838	53813.886	MARS-20151107T000000Z-2khz.430
431	Spectrogram 1	1	2.8160000000000003	40.0	75.0	75.6	1.0	bdf	54129.278	54132.093999	MARS-20151107T000000Z-2khz.431
432	Spectrogram 1	1	3.584	40.0	75.0	72.8	0.7857	bdf	54134.654	54138.237999	MARS-20151107T000000Z-2khz.432
433	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.7	0.8889	bdf	54251.39	54253.694	MARS-20151107T000000Z-2khz.433
434	Spectrogram 1	1	3.072	40.0	75.0	74.6	1.0	bdf	54711.933999	54715.006	MARS-20151107T000000Z-2khz.434
435	Spectrogram 1	1	2.048	40.0	75.0	73.1	1.0	bdf	54939.006	54941.054	MARS-20151107T000000Z-2khz.435
436	Spectrogram 1	1	3.584	40.0	75.0	74.8	0.9286	bdf	55030.142	55033.726	MARS-20151107T000000Z-2khz.436
437	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.4	0.8889	bdf	55049.854	55052.158	MARS-20151107T000000Z-2khz.437
438	Spectrogram 1	1	3.584	40.0	75.0	80.2	0.8571	bdf	55253.63	55257.214	MARS-20151107T000000Z-2khz.438
439	Spectrogram 1	1	2.8160000000000003	40.0	75.0	77.9	1.0	bdf	55286.654	55289.47	MARS-20151107T000000Z-2khz.439
440	Spectrogram 1	1	2.56	40.0	75.0	77.7	1.0	bdf	55316.093999	55318.654	MARS-20151107T000000Z-2khz.440
441	Spectrogram 1	1	2.3040000000000003	40.0	75.0	80.3	0.8889	bdf	55346.557999	55348.862	MARS-20151107T000000Z-2khz.441
442	Spectrogram 1	1	2.56	40.0	75.0	80.0	0.9	bdf	55365.502	55368.062	MARS-20151107T000000Z-2khz.442
443	Spectrogram 1	1	4.864	40.0	75.0	80.3	0.8947	bdf	55517.054	55521.917999	MARS-20151107T000000Z-2khz.443
444	Spectrogram 1	1	2.048	40.0	75.0	74.5	0.875	bdf	55603.582	55605.63	MARS-20151107T000000Z-2khz.444
445	Spectrogram 1	1	4.352	40.0	75.0	73.5	0.9412	bdf	56045.182	56049.534	MARS-20151107T000000Z-2khz.445
446	Spectrogram 1	1	3.072	40.0	75.0	75.7	0.8333	bdf	56050.302	56053.374	MARS-20151107T000000Z-2khz.446
447	Spectrogram 1	1	3.072	40.0	75.0	73.0	0.9167	bdf	56070.782	56073.854	MARS-20151107T000000Z-2khz.447
448	Spectrogram 1	1	2.3040000000000003	40.0	75.0	76.4	1.0	bdf	56147.582	56149.886	MARS-20151107T000000Z-2khz.448
449	Spectrogram 1	1	3.3280000000000003	40.0	75.0	78.0	1.0	bdf	56200.83	56204.158	MARS-20151107T000000Z-2khz.449
450	Spectrogram 1	1	2.8160000000000003	40.0	75.0	74.1	1.0	bdf	56216.702	56219.517999	MARS-20151107T000000Z-2khz.450
451	Spectrogram 1	1	2.3040000000000003	40.0	75.0	76.2	0.8889	bdf	56375.678	56377.982	MARS-20151107T000000Z-2khz.451
452	Spectrogram 1	1	6.912000000000001	40.0	75.0	77.1	1.0	bdf	56378.494	56385.406	MARS-20151107T000000Z-2khz.452
453	Spectrogram 1	1	6.144	40.0	75.0	79.1	1.0	bdf	56491.646	56497.79	MARS-20151107T000000Z-2khz.453
454	Spectrogram 1	1	2.8160000000000003	40.0	75.0	80.6	1.0	bdf	56613.246	56616.062	MARS-20151107T000000Z-2khz.454
455	Spectrogram 1	1	4.6080000000000005	40.0	75.0	79.2	1.0	bdf	56655.486	56660.093999	MARS-20151107T000000Z-2khz.455
456	Spectrogram 1	1	6.4	40.0	75.0	78.0	0.96	bdf	56706.43	56712.83	MARS-20151107T000000Z-2khz.456
457	Spectrogram 1	1	2.048	40.0	75.0	75.2	1.0	bdf	56769.662	56771.71	MARS-20151107T000000Z-2khz.457
458	Spectrogram 1	1	2.56	40.0	75.0	77.0	0.8	bdf	56961.406	56963.966	MARS-20151107T000000Z-2khz.458
459	Spectrogram 1	1	4.864	40.0	75.0	77.2	0.8421	bdf	57265.022	57269.886	MARS-20151107T000000Z-2khz.459
460	Spectrogram 1	1	3.3280000000000003	40.0	75.0	77.1	1.0	bdf	57319.037999	57322.366	MARS-20151107T000000Z-2khz.460
461	Spectrogram 1	1	2.56	40.0	75.0	74.8	0.9	bdf	57563.517999	57566.077999	MARS-20151107T000000Z-2khz.461
462	Spectrogram 1	1	5.12	40.0	75.0	76.6	0.9	bdf	57706.877999	57711.998	MARS-20151107T000000Z-2khz.462
463	Spectrogram 1	1	2.3040000000000003	40.0	75.0	75.2	0.8889	bdf	57744.51	57746.814	MARS-20151107T000000Z-2khz.463
464	Spectrogram 1	1	3.3280000000000003	40.0	75.0	73.4	1.0	bdf	57991.294	57994.622	MARS-20151107T000000Z-2khz.464
465	Spectrogram 1	1	2.3040000000000003	40.0	75.0	73.2	0.8889	bdf	58048.126	58050.43	MARS-20151107T000000Z-2khz.465
466	Spectrogram 1	1	2.56	40.0	75.0	72.4	0.8	bdf	58260.093999	58262.654	MARS-20151107T000000Z-2khz.466
467	Spectrogram 1	1	2.3040000000000003	40.0	75.0	73.0	1.0	bdf	58312.062	58314.366	MARS-20151107T000000Z-2khz.467
468	Spectrogram 1	1	3.584	40.0	75.0	73.1	0.8571	bdf	58532.477999	58536.062	MARS-20151107T000000Z-2khz.468
469	Spectrogram 1	1	2.048	40.0	75.0	71.6	0.875	bdf	58826.366	58828.413999	MARS-20151107T000000Z-2khz.469
470	Spectrogram 1	1	2.048	40.0	75.0	72.5	0.75	bdf	58938.494	58940.542	MARS-20151107T000000Z-2khz.470
471	Spectrogram 1	1	2.048	40.0	75.0	73.8	0.875	bdf	59293.309999	59295.358	MARS-20151107T000000Z-2khz.471
472	Spectrogram 1	1	2.3040000000000003	40.0	75.0	76.8	0.8889	bdf	59394.942	59397.246	MARS-20151107T000000Z-2khz.472
473	Spectrogram 1	1	3.072	40.0	75.0	77.8	1.0	bdf	60116.606	60119.678	MARS-20151107T000000Z-2khz.473
474	Spectrogram 1	1	2.8160000000000003	40.0	75.0	70.2	0.8182	bdf	60713.598	60716.414	MARS-20151107T000000Z-2khz.474
475	Spectrogram 1	1	2.56	40.0	75.0	73.2	0.9	bdf	60801.406	60803.966	MARS-20151107T000000Z-2khz.475
476	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.5	0.7778	bdf	60927.87	60930.174	MARS-20151107T000000Z-2khz.476
477	Spectrogram 1	1	2.56	40.0	75.0	73.6	0.8	bdf	61125.502	61128.062	MARS-20151107T000000Z-2khz.477
478	Spectrogram 1	1	2.8160000000000003	40.0	75.0	75.1	0.9091	bdf	61514.878	61517.693999	MARS-20151107T000000Z-2khz.478
479	Spectrogram 1	1	2.8160000000000003	40.0	75.0	73.1	1.0	bdf	62704.766	62707.582	MARS-20151107T000000Z-2khz.479
480	Spectrogram 1	1	4.096	40.0	75.0	77.1	1.0	bdf	63116.414	63120.51	MARS-20151107T000000Z-2khz.480
481	Spectrogram 1	1	2.048	40.0	75.0	77.0	1.0	bdf	63307.134	63309.182	MARS-20151107T000000Z-2khz.481
482	Spectrogram 1	1	3.84	40.0	75.0	74.7	0.9333	bdf	63346.302	63350.142	MARS-20151107T000000Z-2khz.482
483	Spectrogram 1	1	2.048	40.0	75.0	73.5	0.875	bdf	63538.558	63540.606	MARS-20151107T000000Z-2khz.483
484	Spectrogram 1	1	2.048	40.0	75.0	72.5	0.875	bdf	63555.454	63557.502	MARS-20151107T000000Z-2khz.484
485	Spectrogram 1	1	2.8160000000000003	40.0	75.0	71.8	0.8182	bdf	63615.358	63618.174	MARS-20151107T000000Z-2khz.485
486	Spectrogram 1	1	2.048	40.0	75.0	72.6	1.0	bdf	64170.11	64172.157999	MARS-20151107T000000Z-2khz.486
487	Spectrogram 1	1	3.3280000000000003	40.0	75.0	72.6	1.0	bdf	64799.87	64803.198	MARS-20151107T000000Z-2khz.487
488	Spectrogram 1	1	2.048	40.0	75.0	73.4	0.875	bdf	64849.022	64851.07	MARS-20151107T000000Z-2khz.488
489	Spectrogram 1	1	2.3040000000000003	40.0	75.0	74.0	1.0		64944.254	64946.558	MARS-20151107T000000Z-2khz.489
490	Spectrogram 1	1	4.096	40.0	75.0	75.0	0.9375	bdf	65023.87	65027.966	MARS-20151107T000000Z-2khz.490
491	Spectrogram 1	1	4.096	40.0	75.0	74.2	0.9375	bdf	65075.582	65079.678	MARS-20151107T000000Z-2khz.491
492	Spectrogram 1	1	2.048	40.0	75.0	70.7	0.75	bdf	65170.302	65172.35	MARS-20151107T000000Z-2khz.492
493	Spectrogram 1	1	3.584	40.0	75.0	74.5	0.7857	bdf	65379.71	65383.294	MARS-20151107T000000Z-2khz.493
494	Spectrogram 1	1	2.048	40.0	75.0	72.0	0.875	bdf	65501.31	65503.358	MARS-20151107T000000Z-2khz.494
495	Spectrogram 1	1	3.84	40.0	75.0	74.2	0.9333	bdf	65758.078	65761.918	MARS-20151107T000000Z-2khz.495
496	Spectrogram 1	1	2.8160000000000003	40.0	75.0	76.8	0.9091	bdf	65811.326	65814.142	MARS-20151107T000000Z-2khz.496
497	Spectrogram 1	1	3.584	40.0	75.0	75.1	0.7857	bdf	65865.086	65868.67	MARS-20151107T000000Z-2khz.497
498	Spectrogram 1	1	2.56	40.0	75.0	80.1	0.9	bdf	65886.078	65888.638	MARS-20151107T000000Z-2khz.498
499	Spectrogram 1	1	4.352	40.0	75.0	74.4	0.8824	bdf	66111.87	66116.222	MARS-20151107T000000Z-2khz.499
500	Spectrogram 1	1	2.048	40.0	75.0	70.2	1.0	bdf	66177.918	66179.966	MARS-20151107T000000Z-2khz.500
501	Spectrogram 1	1	3.3280000000000003	40.0	75.0	74.8	0.8462	bdf	66302.078	66305.406	MARS-20151107T000000Z-2khz.501
502	Spectrogram 1	1	2.048	40.0	75.0	73.2	1.0	bdf	66551.678	66553.726	MARS-20151107T000000Z-2khz.502
503	Spectrogram 1	1	2.56	40.0	75.0	70.5	1.0	bdf	66890.878	66893.437999	MARS-20151107T000000Z-2khz.503
504	Spectrogram 1	1	2.56	40.0	75.0	73.0	0.8	bdf	66902.91	66905.47	MARS-20151107T000000Z-2khz.504
505	Spectrogram 1	1	2.3040000000000003	40.0	75.0	73.1	0.8889	bdf	67011.71	67014.013999	MARS-20151107T000000Z-2khz.505
506	Spectrogram 1	1	3.072	40.0	75.0	78.4	0.75	bdf	67642.238	67645.31	MARS-20151107T000000Z-2khz.506
507	Spectrogram 1	1	2.048	40.0	75.0	72.5	0.75	bdf	67664.51	67666.558	MARS-20151107T000000Z-2khz.507
508	Spectrogram 1	1	2.048	40.0	75.0	78.9	1.0	bdf	67808.382	67810.43	MARS-20151107T000000Z-2khz.508
509	Spectrogram 1	1	2.048	40.0	75.0	74.9	0.875	bdf	67825.022	67827.07	MARS-20151107T000000Z-2khz.509
510	Spectrogram 1	1	2.3040000000000003	40.0	75.0	78.7	0.7778	bdf	67883.645999	67885.95	MARS-20151107T000000Z-2khz.510
511	Spectrogram 1	1	2.048	40.0	75.0	75.6	0.75	bdf	67888.254	67890.302	MARS-20151107T000000Z-2khz.511
512	Spectrogram 1	1	2.56	40.0	75.0	74.2	0.8	bdf	67901.822	67904.382	MARS-20151107T000000Z-2khz.512
513	Spectrogram 1	1	2.048	40.0	75.0	76.3	0.875	bdf	68051.582	68053.63	MARS-20151107T000000Z-2khz.513
514	Spectrogram 1	1	3.072	40.0	75.0	75.5	0.8333	bdf	68072.83	68075.902	MARS-20151107T000000Z-2khz.514
515	Spectrogram 1	1	2.048	40.0	75.0	72.3	0.875	bdf	68208.51	68210.558	MARS-20151107T000000Z-2khz.515
516	Spectrogram 1	1	3.072	40.0	75.0	71.1	0.75	bdf	68460.157999	68463.23	MARS-20151107T000000Z-2khz.516
517	Spectrogram 1	1	3.072	40.0	75.0	68.6	0.9167	bdf	69006.974	69010.045999	MARS-20151107T000000Z-2khz.517
518	Spectrogram 1	1	2.048	40.0	75.0	71.7	0.75	bdf	69013.886	69015.934	MARS-20151107T000000Z-2khz.518
519	Spectrogram 1	1	5.12	40.0	75.0	72.8	0.95	bdf	69039.998	69045.117999	MARS-20151107T000000Z-2khz.519
520	Spectrogram 1	1	3.072	40.0	75.0	71.1	0.8333	bdf	69688.446	69691.518	MARS-20151107T000000Z-2khz.520
521	Spectrogram 1	1	2.56	40.0	75.0	75.6	1.0	bdf	71204.477999	71207.038	MARS-20151107T000000Z-2khz.521
522	Spectrogram 1	1	3.3280000000000003	40.0	75.0	77.9	0.7692	bdf	73244.797999	73248.126	MARS-20151107T000000Z-2khz.522
523	Spectrogram 1	1	3.3280000000000003	40.0	75.0	76.0	0.8462	bdf	73603.454	73606.782	MARS-20151107T000000Z-2khz.523
524	Spectrogram 1	1	2.56	40.0	75.0	78.2	1.0		73661.566	73664.126	MARS-20151107T000000Z-2khz.524
525	Spectrogram 1	1	2.048	40.0	75.0	75.0	1.0	bdf	73740.67	73742.718	MARS-20151107T000000Z-2khz.525
526	Spectrogram 1	1	2.048	40.0	75.0	72.5	0.75	bdf	73867.645999	73869.694	MARS-20151107T000000Z-2khz.526
527	Spectrogram 1	1	2.3040000000000003	40.0	75.0	71.0	0.7778	bdf	74001.278	74003.582	MARS-20151107T000000Z-2khz.527
528	Spectrogram 1	1	2.3040000000000003	40.0	75.0	76.0	1.0	bdf	74220.67	74222.974	MARS-20151107T000000Z-2khz.528
529	Spectrogram 1	1	2.3040000000000003	40.0	75.0	71.9	0.7778	bdf	74423.934	74426.238	MARS-20151107T000000Z-2khz.529
530	Spectrogram 1	1	2.56	40.0	75.0	74.2	0.8	bdf	75254.398	75256.958	MARS-20151107T000000Z-2khz.530
531	Spectrogram 1	1	2.3040000000000003	40.0	75.0	75.2	0.8889	bdf	75398.27	75400.574	MARS-20151107T000000Z-2khz.531
532	Spectrogram 1	1	2.048	40.0	75.0	74.6	1.0	bdf	75401.085999	75403.134	MARS-20151107T000000Z-2khz.532
533	Spectrogram 1	1	4.864	40.0	75.0	74.8	0.8421	bdf	75518.078	75522.942	MARS-20151107T000000Z-2khz.533
534	Spectrogram 1	1	4.6080000000000005	40.0	75.0	72.9	0.8889	bdf	75798.654	75803.262	MARS-20151107T000000Z-2khz.534
535	Spectrogram 1	1	2.8160000000000003	40.0	75.0	74.1	0.9091	bdf	75861.886	75864.702	MARS-20151107T000000Z-2khz.535
536	Spectrogram 1	1	2.048	40.0	75.0	74.8	0.875	bdf	76720.765999	76722.814	MARS-20151107T000000Z-2khz.536
537	Spectrogram 1	1	2.56	40.0	75.0	73.8	0.8	bdf	77632.126	77634.685999	MARS-20151107T000000Z-2khz.537
538	Spectrogram 1	1	3.3280000000000003	40.0	75.0	72.6	0.8462	bdf	78990.974	78994.302	MARS-20151107T000000Z-2khz.538
539	Spectrogram 1	1	2.8160000000000003	40.0	75.0	75.0	0.8182	bdf	79100.542	79103.358	MARS-20151107T000000Z-2khz.539
540	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.6	0.8889	bdf	81668.734	81671.038	MARS-20151107T000000Z-2khz.540
541	Spectrogram 1	1	2.3040000000000003	40.0	75.0	70.8	0.7778	bdf	82437.246	82439.55	MARS-20151107T000000Z-2khz.541
542	Spectrogram 1	1	4.096	40.0	75.0	73.3	0.875	bdf	82501.246	82505.342	MARS-20151107T000000Z-2khz.542
543	Spectrogram 1	1	2.3040000000000003	40.0	75.0	72.3	0.8889	bdf	82925.437999	82927.742	MARS-20151107T000000Z-2khz.543
544	Spectrogram 1	1	2.3040000000000003	40.0	75.0	71.9	0.8889	bdf	84157.31	84159.614	MARS-20151107T000000Z-2khz.544
545	Spectrogram 1	1	2.56	40.0	75.0	72.4	0.8	bdf	84363.39	84365.95	MARS-20151107T000000Z-2khz.545
546	Spectrogram 1	1	2.8160000000000003	40.0	75.0	77.8	0.8182	bdf	85462.142	85464.958	MARS-20151107T000000Z-2khz.546
547	Spectrogram 1	1	2.048	40.0	75.0	81.0	1.0	bdf	85580.67	85582.718	MARS-20151107T000000Z-2khz.547
548	Spectrogram 1	1	2.048	40.0	75.0	77.9	1.0	bdf	85596.542	85598.59	MARS-20151107T000000Z-2khz.548
549	Spectrogram 1	1	2.8160000000000003	40.0	75.0	76.0	0.9091	bdf	85614.206	85617.022	MARS-20151107T000000Z-2khz.549
550	Spectrogram 1	1	2.3040000000000003	40.0	75.0	81.4	1.0	bdf	85653.374	85655.678	MARS-20151107T000000Z-2khz.550
551	Spectrogram 1	1	4.096	40.0	75.0	82.9	0.75	bdf	85788.03	85792.126	MARS-20151107T000000Z-2khz.551
552	Spectrogram 1	1	2.048	40.0	75.0	78.1	0.75	bdf	85917.566	85919.614	MARS-20151107T000000Z-2khz.552
553	Spectrogram 1	1	2.8160000000000003	40.0	75.0	81.4	1.0	bdf	85940.094	85942.91	MARS-20151107T000000Z-2khz.553
554	Spectrogram 1	1	2.56	40.0	75.0	83.6	1.0	bdf	86034.558	86037.117999	MARS-20151107T000000Z-2khz.554
555	Spectrogram 1	1	2.048	40.0	75.0	76.2	0.875	bdf	86148.734	86150.782	MARS-20151107T000000Z-2khz.555
556	Spectrogram 1	1	2.8160000000000003	40.0	75.0	80.6	0.8182	bdf	86328.702	86331.518	MARS-20151107T000000Z-2khz.556
